Sentence,Word,Named Entity
1019,the,B-FAC
1019,entrenched,I-FAC
1019,camp,I-FAC
1019,",",I-FAC
1019,which,I-FAC
1019,stretched,I-FAC
1019,along,I-FAC
1019,the,I-FAC
1019,margin,I-FAC
1019,of,I-FAC
1019,the,I-FAC
1019,Hudson,I-FAC
1019,",",I-FAC
1019,forming,I-FAC
1019,a,I-FAC
1019,chain,I-FAC
1019,of,I-FAC
1019,outworks,I-FAC
1019,to,I-FAC
1019,the,I-FAC
1019,body,I-FAC
1019,of,I-FAC
1019,the,I-FAC
1019,fort,I-FAC
1019,itself,I-FAC
1019,",",O
1019,that,O
1019,a,B-ORG
1019,chosen,I-ORG
1019,detachment,I-ORG
1019,of,I-ORG
1019,fifteen,I-ORG
1019,hundred,I-ORG
1019,men,I-ORG
1019,was,I-ORG
1019,to,I-ORG
1019,depart,I-ORG
1019,",",I-ORG
1019,with,I-ORG
1019,the,I-ORG
1019,dawn,I-ORG
1019,",",I-ORG
1019,for,I-ORG
1019,William,I-ORG
1019,Henry,I-ORG
1019,",",I-ORG
1019,the,I-ORG
1019,post,I-ORG
1019,at,I-ORG
1019,the,I-ORG
1019,northern,I-ORG
1019,extremity,I-ORG
1019,of,I-ORG
1019,the,I-ORG
1019,portage,I-ORG
1019,.,O
1020,That,O
1020,which,O
1020,at,O
1020,first,O
1020,was,O
1020,only,O
1020,rumor,O
1020,",",O
1020,soon,O
1020,became,O
1020,certainty,O
1020,",",O
1020,as,O
1020,orders,O
1020,passed,O
1020,from,O
1020,the,B-FAC
1020,quarters,I-FAC
1020,of,I-FAC
1020,the,I-FAC
1020,commander-in-chief,I-FAC
1020,to,O
1020,the,B-ORG
1020,several,I-ORG
1020,corps,I-ORG
1020,he,I-ORG
1020,had,I-ORG
1020,selected,I-ORG
1020,for,I-ORG
1020,this,I-ORG
1020,service,I-ORG
1020,",",O
1020,to,O
1020,prepare,O
1020,for,O
1020,their,O
1020,speedy,O
1020,departure,O
1020,.,O
1021,All,O
1021,doubts,O
1021,as,O
1021,to,O
1021,the,O
1021,intention,O
1021,of,O
1021,Webb,B-PER
1021,now,O
1021,vanished,O
1021,",",O
1021,and,O
1021,an,O
1021,hour,O
1021,or,O
1021,two,O
1021,of,O
1021,hurried,O
1021,footsteps,O
1021,and,O
1021,anxious,O
1021,faces,O
1021,succeeded,O
1021,.,O
1022,The,B-PER
1022,novice,I-PER
1022,in,I-PER
1022,the,I-PER
1022,military,I-PER
1022,art,I-PER
1022,flew,O
1022,from,O
1022,point,O
1022,to,O
1022,point,O
1022,",",O
1022,retarding,O
1022,his,O
1022,own,O
1022,preparations,O
1022,by,O
1022,the,O
1022,excess,O
1022,of,O
1022,his,O
1022,violent,O
1022,and,O
1022,somewhat,O
1022,distempered,O
1022,zeal,O
1022,;,O
1022,while,O
1022,the,B-PER
1022,more,I-PER
1022,practiced,I-PER
1022,veteran,I-PER
1022,made,O
1022,his,O
1022,arrangements,O
1022,with,O
1022,a,O
1022,deliberation,O
1022,that,O
1022,scorned,O
1022,every,O
1022,appearance,O
1022,of,O
1022,haste,O
1022,;,O
1022,though,O
1022,his,O
1022,sober,O
1022,lineaments,O
1022,and,O
1022,anxious,O
1022,eye,O
1022,sufficiently,O
1022,betrayed,O
1022,that,O
1022,he,O
1022,had,O
1022,no,O
1022,very,O
1022,strong,O
1022,professional,O
1022,relish,O
1022,for,O
1022,the,O
1022,",",O
1022,as,O
1022,yet,O
1022,",",O
1022,untried,O
1022,and,O
1022,dreaded,O
1022,warfare,O
1022,of,O
1022,the,B-LOC
1022,wilderness,I-LOC
1022,.,O
1023,At,O
1023,length,O
1023,the,O
1023,sun,O
1023,set,O
1023,in,O
1023,a,O
1023,flood,O
1023,of,O
1023,glory,O
1023,",",O
1023,behind,O
1023,the,B-LOC
1023,distant,I-LOC
1023,western,I-LOC
1023,hills,I-LOC
1023,",",O
1023,and,O
1023,as,O
1023,darkness,O
1023,drew,O
1023,its,O
1023,veil,O
1023,around,O
1023,the,B-LOC
1023,secluded,I-LOC
1023,spot,I-LOC
1023,the,O
1023,sounds,O
1023,of,O
1023,preparation,O
1023,diminished,O
1023,;,O
1023,the,O
1023,last,O
1023,light,O
1023,finally,O
1023,disappeared,O
1023,from,O
1023,the,B-FAC
1023,log,I-FAC
1023,cabin,I-FAC
1023,of,I-FAC
1023,some,I-FAC
1023,officer,I-FAC
1023,;,O
1023,the,O
1023,trees,O
1023,cast,O
1023,their,O
1023,deeper,O
1023,shadows,O
1023,over,O
1023,the,O
1023,mounds,O
1023,and,O
1023,the,O
1023,rippling,O
1023,stream,O
1023,",",O
1023,and,O
1023,a,O
1023,silence,O
1023,soon,O
1023,pervaded,O
1023,the,B-FAC
1023,camp,I-FAC
1023,",",O
1023,as,O
1023,deep,O
1023,as,O
1023,that,O
1023,which,O
1023,reigned,O
1023,in,O
1023,the,B-LOC
1023,vast,I-LOC
1023,forest,I-LOC
1023,by,O
1023,which,O
1023,it,O
1023,was,O
1023,environed,O
1023,.,O
1024,STONE,O
1024,GATE,O
1024,",",O
1024,WORCESTER,B-GPE
1024,",",O
1024,MASSACHUSETTS,B-GPE
1024,",",O
1024,December,O
1024,27,O
1024,.,O
1025,Dear,B-PER
1025,Judy,I-PER
1025,:,O
1025,Your,O
1025,letter,O
1025,is,O
1025,here,O
1025,.,O
1026,I,O
1026,have,O
1026,read,O
1026,it,O
1026,twice,O
1026,",",O
1026,and,O
1026,with,O
1026,amazement,O
1026,.,O
1027,Do,O
1027,I,O
1027,understand,O
1027,that,O
1027,Jervis,B-PER
1027,has,O
1027,given,O
1027,you,O
1027,",",O
1027,for,O
1027,a,O
1027,Christmas,O
1027,present,O
1027,",",O
1027,the,O
1027,making,O
1027,over,O
1027,of,O
1027,the,B-FAC
1027,John,I-FAC
1027,Grier,I-FAC
1027,Home,I-FAC
1027,into,O
1027,a,O
1027,model,O
1027,institution,O
1027,",",O
1027,and,O
1027,that,O
1027,you,O
1027,have,O
1027,chosen,O
1027,me,O
1027,to,O
1027,disburse,O
1027,the,O
1027,money,O
1027,?,O
1028,Me,O
1028,--,O
1028,I,O
1028,",",O
1028,Sallie,B-PER
1028,McBride,I-PER
1028,",",O
1028,the,B-PER
1028,head,I-PER
1028,of,I-PER
1028,an,I-PER
1028,orphan,I-PER
1028,asylum,I-PER
1028,!,O
1029,My,B-PER
1029,poor,I-PER
1029,people,I-PER
1029,",",O
1029,have,O
1029,you,O
1029,lost,O
1029,your,O
1029,senses,O
1029,",",O
1029,or,O
1029,have,O
1029,you,O
1029,become,O
1029,addicted,O
1029,to,O
1029,the,O
1029,use,O
1029,of,O
1029,opium,O
1029,",",O
1029,and,O
1029,is,O
1029,this,O
1029,the,O
1029,raving,O
1029,of,O
1029,two,O
1029,fevered,O
1029,imaginations,O
1029,?,O
1030,I,O
1030,am,O
1030,exactly,O
1030,as,O
1030,well,O
1030,fitted,O
1030,to,O
1030,take,O
1030,care,O
1030,of,O
1030,one,B-PER
1030,hundred,I-PER
1030,children,I-PER
1030,as,O
1030,to,O
1030,become,O
1030,the,B-PER
1030,curator,I-PER
1030,of,I-PER
1030,a,I-PER
1030,zoo,I-PER
1030,.,O
1031,And,O
1031,you,O
1031,offer,O
1031,as,O
1031,bait,O
1031,an,B-PER
1031,interesting,I-PER
1031,Scotch,I-PER
1031,doctor,I-PER
1031,?,O
1032,My,B-PER
1032,dear,I-PER
1032,Judy,B-PER
1032,",",O
1032,--,O
1032,likewise,O
1032,my,B-PER
1032,dear,I-PER
1032,Jervis,B-PER
1032,",",O
1032,--,O
1032,I,O
1032,see,O
1032,through,O
1032,you,O
1032,!,O
1033,I,O
1033,know,O
1033,exactly,O
1033,the,O
1033,kind,O
1033,of,O
1033,family,O
1033,conference,O
1033,that,O
1033,has,O
1033,been,O
1033,held,O
1033,about,O
1033,the,O
1033,Pendleton,B-PER
1033,fireside,O
1033,.,O
1034,"""",O
1034,Is,O
1034,n't,O
1034,it,O
1034,a,O
1034,pity,O
1034,that,O
1034,Sallie,B-PER
1034,has,O
1034,n't,O
1034,amounted,O
1034,to,O
1034,more,O
1034,since,O
1034,she,O
1034,left,O
1034,college,O
1034,?,O
1035,She,O
1035,ought,O
1035,to,O
1035,be,O
1035,doing,O
1035,something,O
1035,useful,O
1035,instead,O
1035,of,O
1035,frittering,O
1035,her,O
1035,time,O
1035,away,O
1035,in,O
1035,the,O
1035,petty,O
1035,social,O
1035,life,O
1035,of,O
1035,Worcester,B-GPE
1035,.,O
1036,Also,O
1036,[,O
1036,Jervis,B-PER
1036,speaks,O
1036,],O
1036,she,O
1036,is,O
1036,getting,O
1036,interested,O
1036,in,O
1036,that,B-PER
1036,confounded,I-PER
1036,young,I-PER
1036,Hallock,I-PER
1036,",",O
1036,too,O
1036,good-looking,O
1036,and,O
1036,fascinating,O
1036,and,O
1036,erratic,O
1036,;,O
1036,I,O
1036,never,O
1036,did,O
1036,like,O
1036,politicians,B-PER
1036,.,O
1037,We,O
1037,must,O
1037,deflect,O
1037,her,O
1037,mind,O
1037,with,O
1037,some,O
1037,uplifting,O
1037,and,O
1037,absorbing,O
1037,occupation,O
1037,until,O
1037,the,O
1037,danger,O
1037,is,O
1037,past,O
1037,.,O
1038,Ha,O
1038,!,O
1039,I,O
1039,have,O
1039,it,O
1039,!,O
1040,We,O
1040,will,O
1040,put,O
1040,her,O
1040,in,O
1040,charge,O
1040,of,O
1040,the,B-FAC
1040,John,I-FAC
1040,Grier,I-FAC
1040,Home,I-FAC
1040,.,O
1040,"""",O
1041,Oh,O
1041,",",O
1041,I,O
1041,can,O
1041,hear,O
1041,him,O
1041,as,O
1041,clearly,O
1041,as,O
1041,if,O
1041,I,O
1041,were,O
1041,there,B-FAC
1041,!,O
1042,On,O
1042,the,O
1042,occasion,O
1042,of,O
1042,my,O
1042,last,O
1042,visit,O
1042,in,O
1042,your,B-FAC
1042,delectable,I-FAC
1042,household,I-FAC
1042,Jervis,B-PER
1042,and,O
1042,I,O
1042,had,O
1042,a,O
1042,very,O
1042,solemn,O
1042,conversation,O
1042,in,O
1042,regard,O
1042,to,O
1042,(,O
1042,1,O
1042,),O
1042,marriage,O
1042,",",O
1042,(,O
1042,2,O
1042,),O
1042,the,O
1042,low,O
1042,ideals,O
1042,of,O
1042,politicians,B-PER
1042,",",O
1042,(,O
1042,3,O
1042,),O
1042,the,O
1042,frivolous,O
1042,",",O
1042,useless,O
1042,lives,O
1042,that,O
1042,society,B-PER
1042,women,I-PER
1042,lead,O
1042,.,O
1043,Please,O
1043,tell,O
1043,your,B-PER
1043,moral,I-PER
1043,husband,I-PER
1043,that,O
1043,I,O
1043,took,O
1043,his,O
1043,words,O
1043,deeply,O
1043,to,O
1043,heart,O
1043,",",O
1043,and,O
1043,that,O
1043,ever,O
1043,since,O
1043,my,O
1043,return,O
1043,to,O
1043,Worcester,B-GPE
1043,I,O
1043,have,O
1043,been,O
1043,spending,O
1043,one,O
1043,afternoon,O
1043,a,O
1043,week,O
1043,reading,O
1043,poetry,O
1043,with,O
1043,the,B-PER
1043,inmates,I-PER
1043,of,I-PER
1043,the,I-PER
1043,Female,I-PER
1043,Inebriate,I-PER
1043,Asylum,I-PER
1043,.,O
1044,My,O
1044,life,O
1044,is,O
1044,not,O
1044,so,O
1044,purposeless,O
1044,as,O
1044,it,O
1044,appears,O
1044,.,O
1045,Also,O
1045,let,O
1045,me,O
1045,assure,O
1045,you,O
1045,that,O
1045,the,B-PER
1045,politician,I-PER
1045,is,O
1045,not,O
1045,dangerously,O
1045,imminent,O
1045,;,O
1045,and,O
1045,that,O
1045,",",O
1045,anyway,O
1045,",",O
1045,he,O
1045,is,O
1045,a,B-PER
1045,very,I-PER
1045,desirable,I-PER
1045,politician,I-PER
1045,",",O
1045,even,O
1045,though,O
1045,his,O
1045,views,O
1045,on,O
1045,tariff,O
1045,and,O
1045,single,O
1045,tax,O
1045,and,O
1045,trade-unionism,O
1045,do,O
1045,not,O
1045,exactly,O
1045,coincide,O
1045,with,O
1045,Jervis,B-PER
1045,'s,O
1045,.,O
1046,Your,O
1046,desire,O
1046,to,O
1046,dedicate,O
1046,my,O
1046,life,O
1046,to,O
1046,the,O
1046,public,O
1046,good,O
1046,is,O
1046,very,O
1046,sweet,O
1046,",",O
1046,but,O
1046,you,O
1046,should,O
1046,look,O
1046,at,O
1046,it,O
1046,from,O
1046,the,B-ORG
1046,asylum,I-ORG
1046,'s,O
1046,point,O
1046,of,O
1046,view,O
1046,.,O
1047,Have,O
1047,you,O
1047,no,O
1047,pity,O
1047,for,O
1047,those,B-PER
1047,poor,I-PER
1047,defenseless,I-PER
1047,little,I-PER
1047,orphan,I-PER
1047,children,I-PER
1047,?,O
1048,I,O
1048,have,O
1048,",",O
1048,if,O
1048,you,O
1048,have,O
1048,n't,O
1048,",",O
1048,and,O
1048,I,O
1048,respectfully,O
1048,decline,O
1048,the,O
1048,position,O
1048,which,O
1048,you,O
1048,offer,O
1048,.,O
1049,I,O
1049,shall,O
1049,be,O
1049,charmed,O
1049,",",O
1049,however,O
1049,",",O
1049,to,O
1049,accept,O
1049,your,O
1049,invitation,O
1049,to,O
1049,visit,O
1049,you,O
1049,in,O
1049,New,B-GPE
1049,York,I-GPE
1049,",",O
1049,though,O
1049,I,O
1049,must,O
1049,acknowledge,O
1049,that,O
1049,I,O
1049,am,O
1049,not,O
1049,very,O
1049,excited,O
1049,over,O
1049,the,O
1049,list,O
1049,of,O
1049,gaieties,O
1049,you,O
1049,have,O
1049,planned,O
1049,.,O
1050,Please,O
1050,substitute,O
1050,for,O
1050,the,B-FAC
1050,New,I-FAC
1050,York,I-FAC
1050,Orphanage,I-FAC
1050,and,O
1050,the,B-FAC
1050,Foundling,I-FAC
1050,Hospital,I-FAC
1050,a,O
1050,few,O
1050,theaters,O
1050,and,O
1050,operas,O
1050,and,O
1050,a,O
1050,dinner,O
1050,or,O
1050,so,O
1050,.,O
1051,I,O
1051,have,O
1051,two,O
1051,new,O
1051,evening,O
1051,gowns,O
1051,and,O
1051,a,O
1051,blue,O
1051,and,O
1051,gold,O
1051,coat,O
1051,with,O
1051,a,O
1051,white,O
1051,fur,O
1051,collar,O
1051,.,O
1052,I,O
1052,dash,O
1052,to,O
1052,pack,O
1052,them,O
1052,;,O
1052,so,O
1052,telegraph,O
1052,fast,O
1052,if,O
1052,you,O
1052,do,O
1052,n't,O
1052,wish,O
1052,to,O
1052,see,O
1052,me,O
1052,for,O
1052,myself,O
1052,alone,O
1052,",",O
1052,but,O
1052,only,O
1052,as,O
1052,a,B-PER
1052,successor,I-PER
1052,to,I-PER
1052,Mrs.,I-PER
1052,Lippett,I-PER
1052,.,O
1053,Yours,O
1053,as,O
1053,ever,O
1053,",",O
1053,Entirely,O
1053,frivolous,O
1053,",",O
1053,And,O
1053,intending,O
1053,to,O
1053,remain,O
1053,so,O
1053,",",O
1053,SALLIE,B-PER
1053,McBRIDE,I-PER
1053,.,O
1054,P.S.,O
1054,Your,O
1054,invitation,O
1054,is,O
1054,especially,O
1054,seasonable,O
1054,.,O
1055,A,O
1055,charming,O
1055,young,O
1055,politician,O
1055,named,O
1055,Gordon,B-PER
1055,Hallock,I-PER
1055,is,O
1055,to,O
1055,be,O
1055,in,O
1055,New,B-GPE
1055,York,I-GPE
1055,next,O
1055,week,O
1055,.,O
1056,I,O
1056,am,O
1056,sure,O
1056,you,O
1056,will,O
1056,like,O
1056,him,O
1056,when,O
1056,you,O
1056,know,O
1056,him,O
1056,better,O
1056,.,O
1057,P.S.,O
1057,2,O
1057,.,O
1058,Sallie,B-PER
1058,taking,O
1058,her,O
1058,afternoon,O
1058,walk,O
1058,as,O
1058,Judy,B-PER
1058,would,O
1058,like,O
1058,to,O
1058,see,O
1058,her,O
1058,:,O
1058,I,O
1058,ask,O
1058,you,O
1058,again,O
1058,",",O
1058,have,O
1058,you,O
1058,both,O
1058,gone,O
1058,mad,O
1058,?,O
1059,THE,B-FAC
1059,JOHN,I-FAC
1059,GRIER,I-FAC
1059,HOME,I-FAC
1059,",",O
1059,February,O
1059,15,O
1059,.,O
1060,Dear,B-PER
1060,Judy,I-PER
1060,:,O
1060,We,O
1060,arrived,O
1060,in,O
1060,a,O
1060,snowstorm,O
1060,at,O
1060,eleven,O
1060,last,O
1060,night,O
1060,",",O
1060,Singapore,O
1060,and,O
1060,Jane,B-PER
1060,and,O
1060,I,O
1060,.,O
1061,It,O
1061,does,O
1061,not,O
1061,appear,O
1061,to,O
1061,be,O
1061,customary,O
1061,for,O
1061,superintendents,B-PER
1061,of,I-PER
1061,orphan,I-PER
1061,asylums,I-PER
1061,to,O
1061,bring,O
1061,with,O
1061,them,O
1061,personal,B-PER
1061,maids,I-PER
1061,and,O
1061,Chinese,O
1061,chows,O
1061,.,O
1062,The,B-PER
1062,night,I-PER
1062,watchman,I-PER
1062,and,O
1062,housekeeper,B-PER
1062,",",O
1062,who,O
1062,had,O
1062,waited,O
1062,up,O
1062,to,O
1062,receive,O
1062,me,O
1062,",",O
1062,were,O
1062,thrown,O
1062,into,O
1062,an,O
1062,awful,O
1062,flutter,O
1062,.,O
1063,They,O
1063,had,O
1063,never,O
1063,seen,O
1063,the,O
1063,like,O
1063,of,O
1063,Sing,O
1063,",",O
1063,and,O
1063,thought,O
1063,that,O
1063,I,O
1063,was,O
1063,introducing,O
1063,a,O
1063,wolf,O
1063,into,O
1063,the,O
1063,fold,O
1063,.,O
1064,I,O
1064,reassured,O
1064,them,O
1064,as,O
1064,to,O
1064,his,O
1064,dogginess,O
1064,",",O
1064,and,O
1064,the,B-PER
1064,watchman,I-PER
1064,",",O
1064,after,O
1064,studying,O
1064,his,O
1064,black,O
1064,tongue,O
1064,",",O
1064,ventured,O
1064,a,O
1064,witticism,O
1064,.,O
1065,He,O
1065,wanted,O
1065,to,O
1065,know,O
1065,if,O
1065,I,O
1065,fed,O
1065,him,O
1065,on,O
1065,huckleberry,O
1065,pie,O
1065,.,O
1066,It,O
1066,was,O
1066,difficult,O
1066,to,O
1066,find,O
1066,accommodations,O
1066,for,O
1066,my,B-PER
1066,family,I-PER
1066,.,O
1067,Poor,O
1067,Sing,O
1067,was,O
1067,dragged,O
1067,off,O
1067,whimpering,O
1067,to,O
1067,a,B-FAC
1067,strange,I-FAC
1067,woodshed,I-FAC
1067,",",O
1067,and,O
1067,given,O
1067,a,O
1067,piece,O
1067,of,O
1067,burlap,O
1067,.,O
1068,Jane,B-PER
1068,did,O
1068,not,O
1068,fare,O
1068,much,O
1068,better,O
1068,.,O
1069,There,O
1069,was,O
1069,not,O
1069,an,O
1069,extra,O
1069,bed,O
1069,in,O
1069,the,B-FAC
1069,building,I-FAC
1069,",",O
1069,barring,O
1069,a,O
1069,five-foot,O
1069,crib,O
1069,in,O
1069,the,B-FAC
1069,hospital,I-FAC
1069,room,I-FAC
1069,.,O
1070,She,O
1070,",",O
1070,as,O
1070,you,O
1070,know,O
1070,",",O
1070,approaches,O
1070,six,O
1070,.,O
1071,We,O
1071,tucked,O
1071,her,O
1071,in,O
1071,",",O
1071,and,O
1071,she,O
1071,spent,O
1071,the,O
1071,night,O
1071,folded,O
1071,up,O
1071,like,O
1071,a,O
1071,jackknife,O
1071,.,O
1072,She,O
1072,has,O
1072,limped,O
1072,about,O
1072,today,O
1072,",",O
1072,looking,O
1072,like,O
1072,a,O
1072,decrepit,O
1072,letter,O
1072,S,O
1072,",",O
1072,openly,O
1072,deploring,O
1072,this,O
1072,latest,O
1072,escapade,O
1072,on,O
1072,the,O
1072,part,O
1072,of,O
1072,her,B-PER
1072,flighty,I-PER
1072,mistress,I-PER
1072,",",O
1072,and,O
1072,longing,O
1072,for,O
1072,the,O
1072,time,O
1072,when,O
1072,we,O
1072,shall,O
1072,come,O
1072,to,O
1072,our,O
1072,senses,O
1072,",",O
1072,and,O
1072,return,O
1072,to,O
1072,the,O
1072,parental,O
1072,fireside,O
1072,in,O
1072,Worcester,B-GPE
1072,.,O
1073,I,O
1073,know,O
1073,that,O
1073,she,O
1073,is,O
1073,going,O
1073,to,O
1073,spoil,O
1073,all,O
1073,my,O
1073,chances,O
1073,of,O
1073,being,O
1073,popular,O
1073,with,O
1073,the,B-PER
1073,rest,I-PER
1073,of,I-PER
1073,the,I-PER
1073,staff,I-PER
1073,.,O
1074,Having,O
1074,her,O
1074,here,B-FAC
1074,is,O
1074,the,O
1074,silliest,O
1074,idea,O
1074,that,O
1074,was,O
1074,ever,O
1074,conceived,O
1074,",",O
1074,but,O
1074,you,O
1074,know,O
1074,my,B-PER
1074,family,I-PER
1074,.,O
1075,I,O
1075,fought,O
1075,their,O
1075,objections,O
1075,step,O
1075,by,O
1075,step,O
1075,",",O
1075,but,O
1075,they,O
1075,made,O
1075,their,O
1075,last,O
1075,stand,O
1075,on,O
1075,Jane,O
1075,.,O
1076,If,O
1076,I,O
1076,brought,O
1076,her,O
1076,along,O
1076,to,O
1076,see,O
1076,that,O
1076,I,O
1076,ate,O
1076,nourishing,O
1076,food,O
1076,and,O
1076,did,O
1076,n't,O
1076,stay,O
1076,up,O
1076,all,O
1076,night,O
1076,",",O
1076,I,O
1076,might,O
1076,come,O
1076,--,O
1076,temporarily,O
1076,;,O
1076,but,O
1076,if,O
1076,I,O
1076,refused,O
1076,to,O
1076,bring,O
1076,her,O
1076,--,O
1076,oh,O
1076,",",O
1076,dear,O
1076,me,O
1076,",",O
1076,I,O
1076,am,O
1076,not,O
1076,sure,O
1076,that,O
1076,I,O
1076,was,O
1076,ever,O
1076,again,O
1076,to,O
1076,cross,O
1076,the,O
1076,threshold,O
1076,of,O
1076,Stone,B-FAC
1076,Gate,I-FAC
1076,!,O
1077,So,O
1077,here,O
1077,we,O
1077,are,O
1077,",",O
1077,and,O
1077,neither,O
1077,of,O
1077,us,O
1077,very,O
1077,welcome,O
1077,",",O
1077,I,O
1077,am,O
1077,afraid,O
1077,.,O
1078,I,O
1078,woke,O
1078,by,O
1078,a,O
1078,gong,O
1078,at,O
1078,six,O
1078,this,O
1078,morning,O
1078,",",O
1078,and,O
1078,lay,O
1078,for,O
1078,a,O
1078,time,O
1078,listening,O
1078,to,O
1078,the,O
1078,racket,O
1078,that,O
1078,twenty-five,B-PER
1078,little,I-PER
1078,girls,I-PER
1078,made,O
1078,in,O
1078,the,B-FAC
1078,lavatory,I-FAC
1078,over,O
1078,my,O
1078,head,O
1078,.,O
1079,It,O
1079,appears,O
1079,that,O
1079,they,O
1079,do,O
1079,not,O
1079,get,O
1079,baths,O
1079,",",O
1079,--,O
1079,just,O
1079,face-washes,O
1079,",",O
1079,--,O
1079,but,O
1079,they,O
1079,make,O
1079,as,O
1079,much,O
1079,splashing,O
1079,as,O
1079,twenty-five,O
1079,puppies,O
1079,in,O
1079,a,B-FAC
1079,pool,I-FAC
1079,.,O
1080,I,O
1080,rose,O
1080,and,O
1080,dressed,O
1080,and,O
1080,explored,O
1080,a,O
1080,bit,O
1080,.,O
1081,You,O
1081,were,O
1081,wise,O
1081,in,O
1081,not,O
1081,having,O
1081,me,O
1081,come,O
1081,to,O
1081,look,O
1081,the,B-FAC
1081,place,I-FAC
1081,over,O
1081,before,O
1081,I,O
1081,engaged,O
1081,.,O
1082,While,O
1082,my,O
1082,little,O
1082,charges,O
1082,were,O
1082,at,O
1082,breakfast,O
1082,",",O
1082,it,O
1082,seemed,O
1082,a,O
1082,happy,O
1082,time,O
1082,to,O
1082,introduce,O
1082,myself,O
1082,;,O
1082,so,O
1082,I,O
1082,sought,O
1082,the,B-FAC
1082,dining,I-FAC
1082,room,I-FAC
1082,.,O
1083,Horror,O
1083,piled,O
1083,on,O
1083,horror,O
1083,--,O
1083,those,O
1083,bare,O
1083,drab,O
1083,walls,O
1083,and,O
1083,oil-cloth-covered,O
1083,tables,O
1083,with,O
1083,tin,O
1083,cups,O
1083,and,O
1083,plates,O
1083,and,O
1083,wooden,O
1083,benches,O
1083,",",O
1083,and,O
1083,",",O
1083,by,O
1083,way,O
1083,of,O
1083,decoration,O
1083,",",O
1083,that,O
1083,one,O
1083,illuminated,O
1083,text,O
1083,",",O
1083,"""",O
1083,The,O
1083,Lord,B-PER
1083,Will,O
1083,Provide,O
1083,"""",O
1083,!,O
1084,The,B-PER
1084,trustee,I-PER
1084,who,I-PER
1084,added,I-PER
1084,that,I-PER
1084,last,I-PER
1084,touch,I-PER
1084,must,O
1084,possess,O
1084,a,O
1084,grim,O
1084,sense,O
1084,of,O
1084,humor,O
1084,.,O
1085,Really,O
1085,",",O
1085,Judy,B-PER
1085,",",O
1085,I,O
1085,never,O
1085,knew,O
1085,there,O
1085,was,O
1085,any,O
1085,spot,O
1085,in,O
1085,the,B-LOC
1085,world,I-LOC
1085,so,O
1085,entirely,O
1085,ugly,O
1085,;,O
1085,and,O
1085,when,O
1085,I,O
1085,saw,O
1085,those,O
1085,rows,O
1085,and,O
1085,rows,O
1085,of,O
1085,pale,B-PER
1085,",",I-PER
1085,listless,I-PER
1085,",",I-PER
1085,blue-uniformed,I-PER
1085,children,I-PER
1085,",",O
1085,the,O
1085,whole,O
1085,dismal,O
1085,business,O
1085,suddenly,O
1085,struck,O
1085,me,O
1085,with,O
1085,such,O
1085,a,O
1085,shock,O
1085,that,O
1085,I,O
1085,almost,O
1085,collapsed,O
1085,.,O
1086,It,O
1086,seemed,O
1086,like,O
1086,an,O
1086,unachievable,O
1086,goal,O
1086,for,O
1086,one,B-PER
1086,person,I-PER
1086,to,O
1086,bring,O
1086,sunshine,O
1086,to,O
1086,one,O
1086,hundred,O
1086,little,O
1086,faces,O
1086,when,O
1086,what,O
1086,they,O
1086,need,O
1086,is,O
1086,a,B-PER
1086,mother,I-PER
1086,apiece,O
1086,.,O
1087,I,O
1087,plunged,O
1087,into,O
1087,this,O
1087,thing,O
1087,lightly,O
1087,enough,O
1087,",",O
1087,partly,O
1087,because,O
1087,you,O
1087,were,O
1087,too,O
1087,persuasive,O
1087,",",O
1087,and,O
1087,mostly,O
1087,",",O
1087,I,O
1087,honestly,O
1087,think,O
1087,",",O
1087,because,O
1087,that,B-PER
1087,scurrilous,I-PER
1087,Gordon,I-PER
1087,Hallock,I-PER
1087,laughed,O
1087,so,O
1087,uproariously,O
1087,at,O
1087,the,O
1087,idea,O
1087,of,O
1087,my,O
1087,being,O
1087,able,O
1087,to,O
1087,manage,O
1087,an,B-FAC
1087,asylum,I-FAC
1087,.,O
1088,Between,O
1088,you,O
1088,all,O
1088,you,O
1088,hypnotized,O
1088,me,O
1088,.,O
1089,And,O
1089,then,O
1089,of,O
1089,course,O
1089,",",O
1089,after,O
1089,I,O
1089,began,O
1089,reading,O
1089,up,O
1089,on,O
1089,the,O
1089,subject,O
1089,and,O
1089,visiting,O
1089,all,B-FAC
1089,those,I-FAC
1089,seventeen,I-FAC
1089,institutions,I-FAC
1089,",",O
1089,I,O
1089,got,O
1089,excited,O
1089,over,O
1089,orphans,B-PER
1089,",",O
1089,and,O
1089,wanted,O
1089,to,O
1089,put,O
1089,my,O
1089,own,O
1089,ideas,O
1089,into,O
1089,practice,O
1089,.,O
1090,But,O
1090,now,O
1090,I,O
1090,'m,O
1090,aghast,O
1090,at,O
1090,finding,O
1090,myself,O
1090,here,B-FAC
1090,;,O
1090,it,O
1090,'s,O
1090,such,O
1090,a,O
1090,stupendous,O
1090,undertaking,O
1090,.,O
1091,The,O
1091,future,O
1091,health,O
1091,and,O
1091,happiness,O
1091,of,O
1091,a,B-PER
1091,hundred,I-PER
1091,human,I-PER
1091,beings,I-PER
1091,lie,O
1091,in,O
1091,my,O
1091,hands,O
1091,",",O
1091,to,O
1091,say,O
1091,nothing,O
1091,of,O
1091,their,B-PER
1091,three,I-PER
1091,or,I-PER
1091,four,I-PER
1091,hundred,I-PER
